order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD267241,ID0030946633,7/4/2019,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1)]",5545,80.49,-37.8049554,144.9705524,25,4239.24,Winter,TRUE,1.5209,"works much better than the htc works much better than the htc, samsun, and lucentrola phones i've used. very slim and i love how toshika keeps updating and making things easier. love the toshika gallery.",TRUE
ORD497096,ID4735909071,03 10 2019,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980,103.77,-37.8043182,144.9500493,5,16234.77,Spring,TRUE,0.9663,"this phone is wonderful!! olivia really out did themselves this phone is wonderful!! olivia really out did themselves. this phone have a faster proccessor, better camera, and is more organized with its setup. i love this phone!!",TRUE
ORD152093,ID4735836869,1/7/2019,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Universe Note', 2), ('Thunder line', 1)]",16615,75.93,-37.8032642,144.9500603,5,15860.18,Summer,FALSE,1.0799,great windows phone absolutely love this phone. camera is pretty impressive and the snapdragon dual core processor keeps apps running smoothly and almost no "hang time".,TRUE
ORD246022,ID0662736521,12/19/2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",13630,70.38,-37.8245985,144.9698135,0,13700.38,Summer,FALSE,0.6687,"excellent phone with the best os it is the best phone, i've been using one for the past 6 months. well thought out interface, fluid and smooth. got myself a 8gb sd and exapanded the storage as well.",TRUE
ORD288323,ID0589488285,12/16/2019,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,75.06,-37.8200867,144.9584,10,9232.56,Summer,FALSE,0.9945,"i purchased an thunder line for my husband for fathers day.  he uses it constantly and after hearing the quality of sound of the thunder (2nd generation), it was a no-brainer.  best gift ever!",TRUE
ORD234525,ID0319159694,7/21/2019,Thompson,"[('toshika 750', 2), ('istream', 1), ('peartv', 2), ('universe note', 1)]",24860,66.68,-37.8101542,144.9577029,5,23683.68,Winter,FALSE,0.9763,excellent excellent,TRUE
ORD414145,ID0277118918,12/26/2019,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Toshika 750', 1)]",8725,87.96,-37.8223226,144.9334506,15,7504.21,Summer,TRUE,1.6087,locked phone only verizon can take it and i do not have verizon. sprint doesnt take it.,FALSE
ORD072308,ID0247417667,4/13/2019,Nickolson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,62.3,-37.8177896,144.9688707,0,1072.3,Autumn,FALSE,0.1078,"tough love for my grandson this phone is built to survive. my grandson, a teen, needed a phone built to withstand his daily use. it arrived looking as if new. it set up easily. i am very pleased with its design.",TRUE
ORD053558,ID0589397643,6/20/2019,Nickolson,"[('Universe Note', 1), ('Thunder line', 2), ('Candle Inferno', 2)]",8670,75.78,-37.8125168,144.9740097,0,8745.78,Winter,TRUE,0.782,five stars great phone. reasonable price too,TRUE
ORD394848,ID0571731474,5/13/2019,Thompson,"[('Thunder line', 2), ('iStream', 2)]",4660,69.11,-37.8243601,144.9440946,10,4263.11,Autumn,FALSE,1.327,very good phone i bot this phone because i like it thanks you good phone to buy,TRUE
ORD023715,ID0767729251,9/9/2019,Thompson,"[('Olivia x460', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",8995,58.32,-37.8084337,144.9454319,15,7704.07,Spring,FALSE,0.4934,garbage. charge port fails after 6 months. phone is garbage. charge port fails after 6 months. don't buy.,FALSE
ORD061084,ID4061053436,9/16/2019,Bakers,"[('pearTV', 1), ('Alcon 10', 2)]",24210,58.59,-37.8096666,144.9926783,10,21847.59,Spring,FALSE,0.2276,"not a verizon phone it wasn't for verizon phones they said it is for gsm carriers only, not cdma, it will not work with verizon. it will work with any global gsm mobile service provider such as t-mobile, att, etc. so either i have to switch cell users or return the phone. i haven't decided yet.",FALSE
ORD460883,ID0298099723,6/9/2019,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",24225,82.39,-37.8016545,144.9785723,0,24307.39,Winter,TRUE,1.7347,long lasting battery i loved it! big screen no buttons a lot of space. front camera flash that's a plus. can't complain. battery last all day after i was watching shows and played game on it.,TRUE
ORD103075,ID0287630692,10/18/2019,Thompson,"[('iStream', 2), ('Alcon 10', 2)]",18200,78.24,-37.8030333,144.946302,10,16458.24,Spring,FALSE,1.0752,four stars phone was great service sucked,TRUE
ORD420866,ID4735836855,6/15/2019,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Olivia x460', 2)]",5060,63.08,-37.8036771,144.9499644,0,5123.08,Winter,TRUE,1.0333,olivia battery life was bad,FALSE
ORD057521,ID2702095684,7/14/2019,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",11230,46.89,-37.8109126,144.9904296,10,10153.89,Winter,FALSE,0.4345,bad camera back camera is messed up and there were a lot of scratches when i got it,TRUE
ORD365002,ID4740821319,12/29/2019,Thompson,"[('Candle Inferno', 1), ('pearTV', 1)]",6740,94.11,-37.8033989,144.9497761,25,5149.11,Summer,TRUE,1.0595,five stars good device.,TRUE
ORD428471,ID6167289293,1/20/2019,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Thunder line', 1), ('pearTV', 2)]",22130,76.48,-37.8094864,144.963764,0,22206.48,Summer,FALSE,1.1345,perfect excellent product!,TRUE
ORD489366,ID0762836286,6/19/2019,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685,51.04,-37.80348,144.936364,25,3564.79,Winter,FALSE,1.3906,one star this is not an unlocked smartphone.it only works with verizon.i paid $900 .i had to return it.,FALSE
ORD451441,ID4245791607,11/24/2019,Thompson,"[('iStream', 1), ('Toshika 750', 2)]",8790,85.53,-37.8012198,144.9630195,5,967408.88,Spring,FALSE,1.8957,"this phone is great. nice size this phone is great. nice size, very fast. gives you 100gb of cloud space with one drive. great for memo taking, office work and signing documents is an added bonus! the downsize of course is no removable battery and no expanded memory. but otherwise a terrific phone",TRUE
ORD474833,ID0767752599,1/4/2019,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",12690,64.79,-37.8040317,144.9695353,25,9582.29,Summer,FALSE,1.6211,camera makes noise and the heart rate sensor stopped working ... camera makes noise and the heart rate sensor stopped working after a couple weeks and the rotation feature stopped working,FALSE
ORD136412,ID4518401167,10/22/2019,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320,99.76,-37.8070107,144.9490826,15,2921.76,Spring,TRUE,0.6547,long battery life really nice phone. the battery lasts a long time,TRUE
ORD333358,ID2191736653,5/15/2019,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Thunder line', 1), ('Universe Note', 2)]",24340,79.71,-37.8235722,144.9560719,10,21985.71,Autumn,TRUE,1.3084,"great product! only one negative...cases on these phones are just too darned slick. hard to hold when you're an old geezer. otherwise, it has been great! love not having to charge the phone every time i turn around! have not yet set up fingerprint thingamajig....waiting for shock proof cover!",TRUE
ORD401278,ID0248129431,10/19/2019,Thompson,"[('Toshika 750', 1), ('iStream', 2)]",4620,65.7,-37.8240565,145.0159049,10,4223.7,Spring,FALSE,1.3448,"junk! junk! junk! phone came in condition described, but to my surprise the internal battery is junk!!! the phone will battery dump at 35% took it to repair shop and was quoted $75 to replace the battery. the guy said i bought a paperweight. so take that how you will!!! zero stars if possible!",FALSE
ORD282679,ID6197211187,1/8/2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1), ('pearTV', 1), ('Olivia x460', 2)]",14390,80.69,-37.8149579,144.9275311,5,13751.19,Autumn,FALSE,1.7369,great phone great phone. my child loves it. was easy to add to my carrier. which is metro by tmobile.,TRUE
ORD167693,ID6197211197,10/23/2019,Thompson,"[('Alcon 10', 1), ('pearTV', 1)]",15260,110.17,-37.8148259,144.9270956,5,14607.17,Spring,TRUE,1.7728,"100% recommended!!!!! just like a new! amazing purchase! no scratches or even lines, the touchscreenreen without a trace nor even a fingerprint; the side bottoms were absolutely fine, so is the home bottom and the back front was clean! i would definitely buy again here!",TRUE
ORD412934,ID4313862241,3/13/2019,Bakers,"[('Thunder line', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",6015,63.9,-37.8184877,144.99459,0,6078.9,Autumn,TRUE,0.9469,i returned the phone because it was described as new ... i returned the phone because it was described as new but something about the screen didn't seem new. it had a wave in it that was noticeable in reflections.,FALSE
ORD301674,ID3072718448,3/24/2019,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",15460,80.44,-37.8252348,144.9567953,25,11675.44,Autumn,TRUE,1.3433,i love this phone i love this phone. it's pritty easy to get use to but i'm sure i haven't even come close to learning what it is able to do.,TRUE
ORD407975,ID0317535746,4/11/2019,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 1)]",19205,66.23,-37.0201952,144.9633614,15,16390.48,Autumn,TRUE,1.4381,not charging not charging,FALSE
ORD202308,ID0202767927,11/21/2019,Thompson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675,114.04,-37.8049802,144.9249672,5,4555.29,Spring,TRUE,2.1241,five stars nice,TRUE
ORD086903,ID5563404259,12/21/2019,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",22650,79.74,-37.8165343,145.0089471,15,19332.24,autumn,FALSE,1.4087,great phone great phone,TRUE
ORD232026,ID0495761820,9/2/2019,Bakers,"[('iStream', 2), ('Universe Note', 2), ('pearTV', 2)]",19820,91.34,-37.80231,144.9803506,5,18920.34,Spring,TRUE,1.5637,"poor quality since xp is making phones in china and not finland, or even hungary, you get the crap quality you pay for. this phone is unstable and more often than not freezes up on calls. i won't buy another xp until they break ties with the chinese and return to finland, which will never happen.",FALSE
ORD266257,ID6167344582,11/3/2019,Nickolson,"[('pearTV', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",19525,97.32,-37.8158463,144.9724814,0,19622.32,Spring,TRUE,0.4,"2 years now, i review this on my s8+ i love it",TRUE
ORD312372,ID0387266445,4/1/2019,Thompson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 2)]",13550,78.11,-37.0645635,144.9534946,5,12950.61,Autumn,TRUE,0.5829,five stars i like the phone but why does it seem so small ?,TRUE
ORD166670,ID1985551131,10/15/2019,Nickolson,"[('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",6015,106.1,-37.8055127,144.9661838,15,5218.85,Summer,TRUE,1.4861,good quality bought this for my fiance and he loves it. works great no issues.,TRUE
ORD225422,ID6167191155,7/18/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",14670,73.4,-37.814639,144.9690426,25,11075.9,Winter,TRUE,0.4426,"don't buy from this dealer. this is the 2nd universe s7 edge i have bought recently off digico, but this one i bought from a different dealer, and it's excellent.",TRUE
ORD121712,ID2400284486,2/16/2019,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('iAssist Line', 1)]",5630,68.55,-37.8198853,144.9650779,5,5417.05,Summer,FALSE,0.4187,"excellent, well worth the price, albeit it was a great price. i love my phone. highly recommended. no problems, no counterfeit, nothing bad to say. i am thrilled with my phone---which i have for almost two years now---and it had a bunch of accessories. i would buy from these people again.",FALSE
ORD267220,ID0030385740,7/3/2019,Bakers,"[('Toshika 750', 1), ('Universe Note', 2), ('Thunder line', 1), ('iAssist Line', 1)]",15625,83,-37.8256755,144.9979215,10,14145.5,Winter,TRUE,1.7613,five stars perfect!!!,FALSE
ORD058244,ID6167254907,7/7/2019,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1)]",21350,73.14,-37.817686,144.9662605,15,18220.64,Winter,TRUE,0.3065,five stars excellent,TRUE
ORD027780,ID0387266447,10/26/2019,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Lucent 330S', 2)]",7090,85.48,-37.8103235,144.9530079,10,6466.48,Spring,TRUE,0.5841,tel?fono defectuoso tel?fono defectuoso viene abierto y trae una l?nea azul en la pantalla eso indica que la pantalla ya pronto. fallar? completa mente,FALSE
ORD271609,ID0122752291,9/17/2019,Thompson,"[('pearTV', 2), ('Alcon 10', 1)]",21570,60.84,-37.8147157,144.9400839,10,19473.84,Spring,FALSE,0.655,this device does not interact with my home filled with pear devices.  how disappointing!,FALSE
ORD113908,ID4847645684,11/8/2019,Bakers,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Universe Note', 2)]",16280,79.35,-37.8157484,145.0091263,5,15545.35,Spring,FALSE,1.904,five stars so good <3,TRUE
ORD080574,ID4544037561,7/9/2019,thompson,"[('Universe Note', 2), ('iStream', 2)]",7200,65.82,-37.8123833,144.9620705,10,6545.82,Winter,FALSE,0.9544,durable great phone,TRUE
ORD374107,ID0635529205,2/9/2019,Thompson,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 2)]",27890,90.66,-37.814045,144.9396343,25,21008.16,Summer,TRUE,0.6714,good price.good phone. good phone for that price,TRUE
ORD042766,ID3924911400,10/20/2019,Nickolson,"[('Thunder line', 1), ('Alcon 10', 2), ('Candle Inferno', 1)]",20510,100.72,-37.8126201,144.965171,10,18559.72,Spring,TRUE,0.7686,just like a new alcon x just like a new,TRUE
ORD262488,ID2006034703,4/10/2019,Bakers,"[('pearTV', 2), ('Olivia x460', 1), ('Lucent 330S', 1)]",15075,79.79,-37.8013216,145.0010984,0,15154.79,Autumn,TRUE,1.0948,big value for little money replaced an older phone,TRUE
ORD465360,ID0591320179,3/2/2019,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",28255,80.72,-37.8253884,145.0153092,25,21271.97,Autumn,TRUE,1.3443,perfect there was a tiny scratch on the screen but it?? gone with the screen protector i bought. i?? recommend,TRUE
ORD286712,ID0579501193,11/24/2019,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910,73.73,-37.8141301,144.949235,5,6638.23,Spring,FALSE,0.2502,"lovely i prefer lucentrola for devices i plan on unlocking/rooting and this one has been the best from lucents g series, badass",TRUE
ORD049427,ID6167191700,12/13/2019,Thompson,"[('pearTV', 2), ('Alcon 10', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",24980,80.56,-37.8189215,144.9548983,25,18815.56,Summer,TRUE,0.9787,one star terrible vendor be careful the phone last exactly 70 daysolivia universe s6 g920t 32gb t-mobile - black sapphire,FALSE
ORD184511,ID0591274456,5/5/2019,Nickolson,"[('pearTV', 2), ('Thunder line', 1), ('Olivia x460', 1), ('Universe Note', 2)]",22925,67.15,-37.8244678,144.9565472,25,17260.9,Autumn,TRUE,1.3171,not a good product last me me lest than a month photo camara started acting up and i couldn't make calls out.,FALSE
ORD077818,ID2096325801,11/1/2019,Thompson,"[('iStream', 1), ('Alcon 10', 1), ('Toshika 750', 2)]",17740,91.08,-37.8008011,144.953491,0,17831.08,Spring,TRUE,1.4372,i bought this for my toddler to keep her busy on road trips or at appointments and she wasn't too fond of it. it's kinda slow and limited to what you can do. one feature i did like is that you can set a profile for kids and they'll only be able to use apps that you designate for them to use.,FALSE
ORD387574,ID1404218659,9/29/2019,Bakers,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,79.92,-37.8016497,144.9874269,5,5038.92,autumn,FALSE,1.1552,i love the size and portability of this. keeps me in touch and having fun.,TRUE
ORD420200,ID2189162941,12/6/2019,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1), ('pearTV', 2)]",865916,92.9,-37.8117454,144.9564037,15,19468.65,Summer,TRUE,0.8274,five stars great phone,TRUE
ORD450897,ID6212685642,10/5/2019,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Lucent 330S', 2)]",17530,79.05,-37.8164624,144.9860256,0,648477.6,Spring,FALSE,1.0833,... was a gift to my wife - she just love the olivia this was a gift to my wife - she just love the olivia; addicted to it :-),TRUE
ORD468473,ID6167489462,2/24/2019,Nickolson,"[('ALCON 10', 2), ('istream', 2)]",18200,94.13,-37.815026,144.9608825,10,16474.13,Summer,TRUE,0.8596,"make sure great product, make sure you're gsm service!!",TRUE
ORD321270,ID0711333782,8/19/2019,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",5500,66.16,-37.8060043,144.9572258,5,5291.16,Winter,FALSE,1.1615,the phone is great! the phone came in excellent condition and i liked it so much.,TRUE
ORD267040,ID4927643641,5/13/2019,Thompson,"[('PEARTV', 2), ('CANDLE INFERNO', 1), ('THUNDER LINE', 2), ('ALCON 10', 1)]",26360,66.84,-37.8054636,144.9333753,10,23790.84,Autumn,FALSE,1.4472,s8 plus excellent product arrived on time and as the announcement says. i am very happy.,TRUE
ORD493666,ID0844489306,01 27 2019,Thompson,"[('Lucent 330S', 1), ('pearTV', 2), ('iAssist Line', 2)]",18300,74.75,-37.8207552,144.9480634,0,18374.75,Summer,FALSE,0.9039,love it received the lucent g very fast and in great shape. had no problems at all with activation or service,TRUE
ORD361759,ID0767645839,7/3/2019,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,66.09,-37.8079991,144.9732055,15,2888.09,Winter,FALSE,1.2225,five stars phone works perfect. thank you,TRUE
ORD215616,ID0419481490,3/21/2019,Bakers,"[('iAssist Line', 2), ('Olivia x460', 2), ('Candle Inferno', 2)]",7760,79.46,-37.8182368,144.9961532,0,7839.46,Autumn,TRUE,0.9209,great phone this phone works perfectly thanks,TRUE
ORD074913,ID0529157848,2/27/2019,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2), ('iAssist Line', 1), ('Alcon 10', 1)]",20535,83.99,37.8230927,144.9379385,15,17538.74,Summer,TRUE,1.4107,do not buy bought it thinking i was gonna be able to use it come to find out it would not connect to the pear network tried 3 different stores no one could get it to connect do not waste your money,FALSE
ORD235383,ID6245731028,10/17/2019,Nickolson,"[('IASSIST LINE', 2), ('lucent 330s', 2)]",6910,88.45,-37.8106277,144.9775804,25,5270.95,Spring,TRUE,1.1337,"two stars charger doesn't plug in very well, seems to be damaged.",FALSE
ORD024972,ID0493873181,3/22/2019,Nickolson,"[('Universe Note', 1), ('Toshika 750', 1), ('Olivia x460', 1)]",8995,68.83,-37.8054323,144.9696279,10,8164.33,Autumn,FALSE,1.4652,good good,TRUE
ORD249031,ID4520380523,5/16/2019,Thompson,"[('Universe Note', 1), ('Olivia x460', 1)]",4675,79.09,-37.8127191,144.9568527,25,3585.34,Autumn,TRUE,0.8604,five stars right on time good phone :d,TRUE
ORD113085,ID0245493801,2/6/2019,Thompson,"[('Olivia x460', 2), ('Thunder line', 1)]",2757,84.54,-37.8008617,144.9608163,5,4483.04,Summer,FALSE,1.7862,good phone phone is working good. the only thing is they sent a crappy sim eject tool and not the original tool.,TRUE
ORD073993,ID0356215182,9/20/2019,Nickolson,"[('iAssist Line', 1), ('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 1)]",22970,85.48,-37.8038468,144.9648389,10,20758.48,Spring,FALSE,1.6932,very nice explanation of the product i like everything about it because it?? working like new,FALSE
ORD025094,ID0591259275,2/14/2019,Thompson,"[('Olivia x460', 2), ('Thunder line', 2)]",6810,78.96,-37.823947,144.9543146,10,6207.96,Summer,FALSE,1.4074,"as described all in all, the phone was as described, brand new and works like a dream. i bought it for my sister (who is insufferably picky about any little hiccup) but no complaints from her as yet so i'll take it as a good sign. all in all, was quite pleased with the experience.",TRUE
ORD112722,ID0777839234,9/14/2019,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,107.48,-37.8017388,144.9574225,15,5870.48,Spring,TRUE,1.5201,four stars i love this phone was a good buy.,TRUE
ORD409115,ID0294625076,4/8/2019,Nickolson,"[('Thunder line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",7725,65.28,-37.8188135,144.9641165,10,7017.78,Autumn,FALSE,0.4785,"great the only reason for the 4 stars is because the phone has a couple of minor scratches in the back, but the product itself works great (by now)",TRUE
ORD328848,ID0052600161,7/13/2019,Thompson,"[('Lucent 330S', 1), ('iStream', 1), ('Toshika 750', 1)]",5700,80.75,-37.8019703,144.9584927,25,4355.75,Winter,TRUE,1.5585,great value great picture quality,TRUE
ORD017212,ID0581764017,11/2/2019,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2)]",11400,110.2,-37.8047649,144.9326798,10,10370.2,Spring,TRUE,1.5416,five stars thanks!!,TRUE
ORD128538,ID6167417926,1/23/2019,Thompson,"[('Olivia x460', 1), ('iStream', 2)]",2600,81.84,-37.8155951,144.9580329,15,2291.84,Summer,TRUE,1.0176,"the phone color was altered i bought the white color of this phone. when the phone screen was cracked, i sent it to olivia for repair and olivia discovered that the phone original color was black and someone changed it to white. my warranty was cancelled due to this selfish ideology.",FALSE
ORD494241,ID2189161536,9/11/2019,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('Thunder line', 1), ('pearTV', 1)]",16390,103.7,-37.8176132,144.9591096,0,16493.7,Spring,TRUE,0.9247,good phone but it died love this phone. lasted less than a year.,FALSE
ORD328292,ID0153681683,1/10/2019,Bakers,"[('Lucent 330S', 2), ('Olivia x460', 2)]",4910,102.82,-37.8006194,145.0102248,25,3785.32,Summer,TRUE,1.6818,"good purchase for its pricing. great purchase, seller could have included manual. overall i'm happy with my purchase.",TRUE
ORD151721,ID2189273817,1/21/2019,Nickolson,"[('Universe Note', 1), ('iStream', 1), ('pearTV', 1), ('Alcon 10', 1)]",18860,72.75,-37.819329,144.9611237,10,17046.75,Summer,FALSE,0.7455,five stars good phone,TRUE
ORD205507,ID2143829886,5/6/2019,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Universe Note', 2)]",16770,81.95,-37.8024197,144.934978,5,16013.45,Autumn,TRUE,48.5984,the only thing i don't like is it freezes up n i have to restart ... the only thing i don't like is it freezes up n i have to restart it but other than that i love it,TRUE
ORD244594,ID0361268957,9/26/2019,Bakers,"[('pearTV', 2), ('Universe Note', 2), ('Thunder line', 1), ('Candle Inferno', 1)]",22130,108.92,-37.7989968,144.9778822,25,649193.76,Spring,TRUE,1.9565,love this tablet easy to use and extremely affordable,TRUE
ORD094945,ID4353884085,3/16/2019,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 2)]",27810,71.66,-37.8254016,145.0142044,15,23710.16,Autumn,TRUE,2.3926,"and what they sent me is a crap - i can't make calls it was a mistake to purchase this cell phone. do not buy this product. the first divice was replaced due to the microphone issues after 2 month of use. and what they sent me is a crap - i can't make calls, send text messages, applications are not working, the screen is not responding.",FALSE
ORD028604,ID0634783948,4/23/2019,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('pearTV', 2), ('Thunder line', 2)]",20860,80.93,-37.8127528,144.9374607,15,17811.93,Autumn,TRUE,0.845,best purchase ever i hesitated to buy a ph ok ne from digico but omg. the price is way cheaper and the phone works perfectly,TRUE
ORD374251,ID0702363476,3/3/2019,Thompson,"[('Lucent 330S', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",4680,80.02,-37.8063005,144.9416009,15,4058.02,Autumn,TRUE,0.857,great deal. excellent on all counts. and far more affordable than pear!,FALSE
ORD289920,ID0702374154,2/14/2019,Thompson,"[('Thunder line', 1), ('iStream', 2)]",2480,72.41,-37.8074988,144.9421199,25,1932.41,Summer,FALSE,66.8512,i like that it respond most of my comands. great product.,TRUE
ORD177535,ID0294622374,6/29/2019,Nickolson,"[('Universe Note', 2), ('Thunder line', 1), ('Toshika 750', 2), ('iStream', 2)]",18020,62.95,-37.8183099,144.9669939,10,16280.95,Winter,FALSE,0.2271,good price excellent perfomance!! good phone!! very fast!! they battery is amazing. the phone came with a screen protector and a cover.,TRUE
ORD139508,ID0207093574,12/21/2019,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Alcon 10', 1), ('Olivia x460', 2)]",16150,62.7,-37.8036241,145.0079488,5,969651.79,Summer,FALSE,1.3244,"very disappointed battery life is poor, not very user friendly, slow to respond. wish i had sent it back. anticipating a tedious year of use.",FALSE
ORD004602,ID0247010166,5/24/2019,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",10460,65.47,-37.8094889,144.9679925,5,10002.47,Autumn,TRUE,1.0229,stolen phone stolen phone. went to sprint and it was flag stolen.,FALSE
ORD004361,ID0777834973,6/9/2019,Thompson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,53.8,-37.8026405,144.9577484,15,18940.8,Winter,FALSE,1.4593,i didnt like this phone because the buttons were hard to press ... i didnt like this phone because the buttons were hard to press down and it hurt after a short while so i gave it away,FALSE
ORD005286,ID0780913213,9/10/2019,Thompson,"[('Candle Inferno', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",19560,82.44,-37.8025531,144.9565899,10,17686.44,Spring,FALSE,1.4037,great product triple the minutes item arrived as described except with one small discrepancy...three times the minutes for life! perfect for a child learning responsibility of using a phone!,TRUE
ORD499540,ID6207022859,1/15/2019,Nickolson,"[('iStream', 1), ('Alcon 10', 1), ('Olivia x460', 1), ('Thunder line', 2)]",14685,59.86,-37.8096417,144.971036,0,14744.86,Summer,FALSE,1.0052,"beware: this is not an international model. it needs a pin to unlock the phone region, which is not what as advertised. it should be totally unlocked.",FALSE
ORD366469,ID0846567658,1/28/2019,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2)]",5910,74.5,-37.8233768,144.969933,15,5098,Summer,TRUE,0.5334,i've bought 3 only the first one works messaging doesn't send or receive pictures. won't connect through usb to download pictures. won't let me set up a voicemail.,FALSE
ORD037011,ID0847526574,11/11/2019,Nickolson,"[('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 1), ('pearTV', 2)]",18465,102.31,-37.8235063,144.9675756,0,18567.31,Spring,TRUE,0.5736,better than alcon never buy and overpriced alcon. i love the button free gestures and the split screen capability. no regrets!,TRUE
ORD383461,ID0282825791,8/20/2019,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",10660,63.64,-37.8019411,144.9487068,25,8058.64,Winter,TRUE,1.2033,"this isn't the dual sim version bought this thinking it's dual sim so i can get rid of two phones. it isn't, even though it says factory unlocked, which i understood to mean it supports dual sim. do not buy this version if you need dual sim. i wasted my money.",FALSE
ORD414419,ID0207085738,03 29 2019,Bakers,"[('iStream', 1), ('pearTV', 1)]",6460,81.31,-37.8125849,145.0155287,5,6218.31,Autumn,TRUE,1.8081,awesome! the product fit the description. i love it!,TRUE
ORD063814,ID4453229733,5/1/2019,Thompson,"[('Universe Note', 1), ('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",21190,66.49,-37.8206696,144.9411187,15,33706.75,Autumn,FALSE,1.0325,nice phone nice phone did have a few nicks other than that its a nice phone the phone cover hide the nicks,TRUE
ORD131352,ID0579970448,4/10/2019,Thompson,"[('Candle Inferno', 2), ('Universe Note', 2)]",7760,76.34,-37.811595,144.9456969,5,507327.39,Autumn,TRUE,0.1702,nice looks great phone and fast,TRUE
ORD436478,ID0054558290,7/21/2019,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('iStream', 1)]",20200,65.84,-37.8203732,144.9793657,0,20265.84,Winter,FALSE,0.8855,great tablet other than the photo image quality is fuzzy and not the best.,TRUE
ORD434570,ID0579502234,7/27/2019,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2)]",9070,74.52,-37.8146893,144.9504304,5,8691.02,Winter,TRUE,0.3712,really like the show me feature. i also like video calls with others.,TRUE
